comment_id,video_id,author_name,comment_text,language,sentiment_label,sentiment_score,like_count
UgzT8S9e5L0KuAxaLN54AaABAg,RmD7yLSVMJA,@ganeshvizagabbay...8086,పాముకి పాలు పోసి పెంచారు జగన్ ఇంకా కేటీఆర్...,Telugu,Neutral,0.7275,0
Ugw2DM_nfyAN4e5NyMh4AaABAg,RmD7yLSVMJA,@Venkat___77-h2t,Mawa ai editing nuvu vadi natu evearu vadi vundharuu 😂,English + Telugu,Neutral,0.7894,0
UgzLKA2EQsGlCEl15rx4AaABAg,RmD7yLSVMJA,@santhoshguptha9952,Bro this is all family drama and after election kavita party also became a thalli telangana party vijayshanthi,English + Telugu,Negative,0.5145,0
UgyRU1VnaVJr93Eip794AaABAg,RmD7yLSVMJA,@Narendra-c9z,"TN లొ జయ లలిత అమ్మ , WB లొ మమత దిదీ, హర్యానా లొ మాయవతి . వీరు మహిళా cm లే TS లొ కవిత మీరు కూడా Cm కావాలి. ఆస్థితికి మీరు వెళ్లాలని ఆశిస్తూన్నాం",Telugu,Neutral,0.786,0
Ugzvb9tHMj8doqX_Zr54AaABAg,RmD7yLSVMJA,@jamibalaji7496,"సింగల్ పాయింట్ 
పంపకాలు తేడా వచ్చాయి అంతే పార్టీ పుట్టింది",Telugu,Neutral,0.7117,0
UgzRHEnjANDSflDg_gZ4AaABAg,RmD7yLSVMJA,@drgnhome8529,Pronunciation Every time KCR Garu❤,English + Telugu,Positive,0.8732,1
UgwjlOQ2VSTsIe9F46h4AaABAg,RmD7yLSVMJA,@madinibhargava7362,Hi😊,English,Positive,0.9531,0
UgzQmt_DvW_KCNVTzqd4AaABAg,RmD7yLSVMJA,@satishganta4276,అభిప్రాయం అంటే... ఏమో గుర్రం ఎగరా వచ్చు... చతికిల పడొచ్చు... TRS భవిష్యత్ Time మాత్రమే నిర్ణయించగలదు... 👍🙏🥰,Telugu,Neutral,0.7694,0
UgwHHczbKDXzFO_80yV4AaABAg,RmD7yLSVMJA,@Kumarsurendra96,"No1 paytm channel 
Always supports brs and ycp",English + Telugu,Positive,0.8164,0
UgxIISeZzXJDBOPLnih4AaABAg,RmD7yLSVMJA,@Noahsrujan,కల్వకుంట్ల అని పేరు తీసేసి ఓన్లీ కవిత అంటే ఎవరికీ తెలుసు,Telugu,Neutral,0.7473,6
UgyS4TmTsDZqsqcJuJZ4AaABAg,RmD7yLSVMJA,@unitedstatesofsouthindia,Daughter and father same full drama don't trust her,English,Negative,0.8718,0
UgxZIIcT_8TFeT_oikR4AaABAg,RmD7yLSVMJA,@kovvadarambabu7156,"కవిత కొత్త రాజకీయ పార్టీ ప్రకటన హర్షణీయం. 

కానీ తండ్రి కేసీఆర్ బిడ్డగా ఆమె చేసింది పెద్ద తప్పు. కవిత చాలా స్వార్ధం నిండిన మనిషి. ప్రజలకోసం పార్టీ పెట్టాననడం అంటే పచ్చి అబద్ధం. కవితకు తండ్రి పార్టీలో సముచిత స్థానాన్ని పొంది ఉంటే ఇలా మాట్లాడే వారు కాదన్నది తెలంగాణా ప్రజల అభిప్రాయం.

కవిత తనను తాను అమ్మగా చెప్పుకుని సొంత డబ్బా కొట్టుకోవడం చాలా తప్పు. ఆమె ఇంత స్థాయికి ఎదిగిదంటే తన తండ్రి కేసీఆర్ భిక్షే అన్నది స్పష్టం. తండ్రి పరువుని బజారుకీడ్చిన కవిత ప్రజల్ని లెక్కచేస్తుందా?. అంతా పచ్చి అబద్ధాలు తప్ప మరేమీ కాదు. ఆమె రాజకీయ పార్టీ వల్ల తెలంగాణా ప్రజలకు ఒరిగేదేమీ ఉండదు.",Telugu,Neutral,0.7287,2
Ugw1Sa3U-t2y3x1FwJV4AaABAg,RmD7yLSVMJA,@varaprasad4531,Andhra Pradesh talli telangana talli😅,English + Telugu,Neutral,0.8445,0
UgxKNGXQo64eLgKAQ9N4AaABAg,RmD7yLSVMJA,@BeyondPradeepHQ,Party lo padhavi and money kosam ee drama,English + Telugu,Neutral,0.7745,0
UgwGvtYquGcW8G_yuz14AaABAg,RmD7yLSVMJA,@BeyondPradeepHQ,"Shermila far better than Kavitha !
Ayna velu vala Nana Peru chepukoni vala Inti peru petukone pelli ayna kuda mali valene tedatharu !",English + Telugu,Positive,0.5116,0
Ugx-UAcSIr6yasZUqiB4AaABAg,RmD7yLSVMJA,@BeyondPradeepHQ,"Trs brs chese big mistake!
Valu party petendhe TG kosam 
Tdp jsp ycp TG lo poti cheste ap valu antaru but velu matram maharashtra ap etc poti cheyachu 😂wha 
Even tdp anti congress ga petru but adhe tdp 2018 2023 supported to congress in TG",English + Telugu,Negative,0.5121,0
UgzVU5dYwvnfq52JRLp4AaABAg,RmD7yLSVMJA,@BeyondPradeepHQ,I think 🤔 Neku payment echeru emo andhukue ee video lekapothe poye poye dhani madhe video time boka,English + Telugu,Neutral,0.8921,0
UgxWSMFIHCZRuZWmStB4AaABAg,RmD7yLSVMJA,@BeyondPradeepHQ,😂😂😂 comedy dhaniki antha le shermila range 😅,English + Telugu,Neutral,0.6601,0
UgxjbIN5uY3BkQfkZmV4AaABAg,RmD7yLSVMJA,@vinodbandi2763,AI video laga undi real footage add cheyandi 🤷,English + Telugu,Neutral,0.8304,0
Ugwtta2TxDDNZdXjV5h4AaABAg,RmD7yLSVMJA,@vittalreddy799,Kavitha TRS party zero,English + Telugu,Neutral,0.7042,0
UgwlXAkTxEwXT6F4TfJ4AaABAg,RmD7yLSVMJA,@Mohammed-j4i4m,BRS.❤❤❤.JAI.KCR.❤❤❤,English + Telugu,Positive,0.893,0
Ugwiq-NiE-Pj7o782bt4AaABAg,RmD7yLSVMJA,@N128S,"Bro  0:36, 4:29 - 4:30, 5:30 pause it and see backend.  Ai😂😂",English,Neutral,0.8208,0
UgwLtZnkiCJ5oYpi5Pl4AaABAg,RmD7yLSVMJA,@vinodnerella-x5c,BRS has high chances of coming into power again in next election,English,Positive,0.5247,0
UgzG9Um1u8L-FUlJy2Z4AaABAg,RmD7yLSVMJA,@dharmasaitalluri8234,I don't trust Kavitha,English + Telugu,Negative,0.7126,0
Ugx92VAoIVgM4pfMg414AaABAg,RmD7yLSVMJA,@shaikshaikshaik2905,తొందరపడి నిన్ను మేధావి అన్నాను అది తప్పు,Telugu,Neutral,0.7342,2
Ugxb9yuvpTzf3mwNp6p4AaABAg,RmD7yLSVMJA,@shaikshaikshaik2905,కెసిఆర్ కుటుంబం మొత్తం దొంగలే తెలంగాణ ప్రజలకి బుద్ధి జ్ఞానం ఉంటే వాళ్లను గద్దె ఎక్కించరు,Telugu,Neutral,0.7562,0
Ugw79dS45YYDzgW9WGJ4AaABAg,RmD7yLSVMJA,@shaikshaikshaik2905,అన్న నువ్వు గొప్ప మేధావి 🙏🙏🙏,Telugu,Neutral,0.7494,3
UgwrCjy-7M4y3GGEGs54AaABAg,RmD7yLSVMJA,@pramodhj8074,"Andhra - YS Sharmila 
Telangana - Kavitha",English + Telugu,Neutral,0.891,13
UgxBGIjsqWdMHg78ENh4AaABAg,RmD7yLSVMJA,@PavankumarPavankumar-sj7hn,Usles party,English + Telugu,Neutral,0.7324,0
UgxrTWSEOBGiJVlck3J4AaABAg,RmD7yLSVMJA,@nccsrinivas,Ma kavitha akka next pm rasi patukondi 😂😂😂😂 sharmila akka next ap cm😂😂😂😂😂😂😂 jai akkalu,English + Telugu,Neutral,0.6321,2
UgyQhnaO03zT3zcWSjV4AaABAg,RmD7yLSVMJA,@moviemyaan,Idantha KTR gadi valla jarigindi  maturity thakkuva gudda balupu ekkuva vadiki,English + Telugu,Neutral,0.747,0
Ugz_oyxywKz3Azb5MER4AaABAg,RmD7yLSVMJA,@rcTheStar7,Ipud una govt meda vyatirekata ledhu brother... Inko padi samvatsaraalu rr a cm ga untaadu ... Okasari velli prajalatho matlaadu telustadi.... Online lo memes news ivi tappud prachaaraalu cheyinche pinkies vi... Nijaalu janaalu chptaaru,English + Telugu,Neutral,0.8059,0
Ugyqm-r6jaanq_WlkbN4AaABAg,RmD7yLSVMJA,@rcTheStar7,Brother kcr ni gaaru ani antunav ade cm ni gaaru ani anatke akade ardam avthundi niku kcr ante antha premo ani😂.... Vaadu chesina vaatiki prajalu odinchaaru... Malli telangana lo gelavaleeru,English + Telugu,Neutral,0.7809,0
Ugx9Xr1BwX1KOeZHygB4AaABAg,RmD7yLSVMJA,@ChrisJones-us2sb,TLR ani pettalsindhi samy. sontha intlo kumpati pette valu ante chala ashayam naku.,English + Telugu,Neutral,0.8727,0
Ugzeag5x1v-EPKiPyox4AaABAg,l0C0PW23-9E,@ravikanthnadella5245,మరో వెనిజులా ని తయారు చేస్తున్నారు మన రాజకీయ నాయకులు ప్రధానమంత్రి ముఖ్యమంత్రులు కూడా అడిగితే మళ్లీ కేసులు పెడతారు,Telugu,Neutral,0.7242,1
UgyNw212iThGYzzuUjd4AaABAg,l0C0PW23-9E,@ravikanthnadella5245,వ్యభిచారం చేసే వాళ్ళు ఎవరో చేసిన అన్యాయానికి మరి ఫ్రీగా ఎందుకు పతకాలు తీసుకోవాలి ఫ్రీగా ఫ్రీ గా ఎందుకు డబ్బు తీసుకోవాలి ఇది కేవలం రాజకీయ నాయకులు ఆడే ఆట వంద మందికి పంచితే వెయ్యి మందికి పంచాంగం అని చెప్పి ఆ డబ్బులు ఆడ తింటారు,Telugu,Neutral,0.7217,1
UgzoS6nB67ZpZB6qyz14AaABAg,l0C0PW23-9E,@ravikanthnadella5245,మన రాజకీయ నాయకులు వాళ్ల స్వార్థం కోసం ప్రజల్ని ఇలాగే తయారు చేస్తున్నారు ఫ్రీ పథకాలు ఫ్రీగా డబ్బులు పంచడం ఎవడబ్బ సొమ్మని ఇచ్చే ఎదవలకి బుద్ధి లేకపోతే తీసుకునే ఎదవలకి బుద్ధి ఉండాలి కదా ఓటుకు అమ్ముడుపోవడం ఏంటి ఇది వ్యభిచారం కన్నా దారుణం ఈరోజు లేనోడు ఎవడున్నాడు ప్రతివాడు చేతిలో పది వేలకు తక్కువ కాకుండా సెల్ ఫోన్ ఉంది,Telugu,Neutral,0.7291,1
UgzDZpMcRyIKafT_OsF4AaABAg,l0C0PW23-9E,@విగ్నేష్కత్తుల,"3.36 ట్రిలియన్ డాలర్ వారి జనాభా కి చాలా ఎక్కువ....
మన దేశం మాత్రం ఇంకా......",Telugu,Neutral,0.7412,0
UgxLDrKQNq5Ss_7XSax4AaABAg,l0C0PW23-9E,@విగ్నేష్కత్తుల,2008 నుండి 2014 లో రికవరీ అయ్యింది కదా.... అది మంచిదే కదా...,Telugu,Neutral,0.8056,0
UgxXnJSIGG3c_3GJ7ml4AaABAg,l0C0PW23-9E,@Safh185,"స్పెయిన్, ఇటలీ పరిస్థితి ఇంతకన్న దారుణంగా ఉంది. 😢😢😢😢😢😢😢",Telugu,Neutral,0.7542,1
UgzkM0kxSk4Sc97DVwF4AaABAg,l0C0PW23-9E,@Safh185,French Language ❤❤❤❤❤❤❤❤,English,Positive,0.9743,1
UgxgNMWmOCiiBEvCdCN4AaABAg,l0C0PW23-9E,@samsonkampelli6370,Hai bro,English,Neutral,0.6447,0
UgwChnDOGrdEjfHLGJx4AaABAg,l0C0PW23-9E,@KLucky-n7z,"Free plans, And India Economy Over Population gurinchi Explain Chey bro please 🙏",English,Neutral,0.6371,0
Ugxsj5ZkCx5GMrJpoV14AaABAg,l0C0PW23-9E,@gurjasaikumar8181,Pandu ranga vital swamy story video cheyu anna alage virabramaendra swamy varide,English + Telugu,Neutral,0.8937,2
UgxIo7vDu96-nRtVPE94AaABAg,l0C0PW23-9E,@abhishekdavidson,"The whole of western civilization will collapse if they continue to allow mass migration from Arabs and Africans. Western politicians have become too soft on crime, favoring migrants over natives. They are committing their own suicide.",English,Negative,0.8629,0
Ugw8RC_ZtXDCrnF8mAh4AaABAg,l0C0PW23-9E,@KarriChiranjeevi-f8p,ముస్లింలు లేకుండా చేయండి ప్రపంచవ్యాప్తంగా ప్రశాంతంగా ఉంటుంది,Telugu,Neutral,0.7318,0
UgzxEL4Ef78QkIubJw54AaABAg,l0C0PW23-9E,@AnHarika-u5y,Indialokuda twenteyparasentu.g.s.t.g.s.t.pakadaripatadamu.freepeyrutoraagakiyanaayakuludochukutunadamu,English + Telugu,Neutral,0.7276,0
UgwK7-DrOPDraAZWfcJ4AaABAg,l0C0PW23-9E,@sam90-eq7jn,"France gdp 3.36 trillion doller for 6 cr population. Our gdp 3.96 tr doller for 140 cr population, mana daridrulu idedo growth anukuntaru, france gurinchi vadilesi mana daridram gurinchi chepte, next day nuv kanilinchav bro. Idi mana bhatuku😢",English + Telugu,Neutral,0.7693,5
UgwWzcKD757ePb1F4iV4AaABAg,l0C0PW23-9E,@urssincerelypavan,Anna Chale video lo aduguthunanu messi gurich video chey please.,English + Telugu,Neutral,0.8642,3
UgxjR1RtpSlPtsXSTLh4AaABAg,l0C0PW23-9E,@garikaprasanth9890,Next. 🇬🇧,English,Neutral,0.7833,1
Ugz1NnCAnNi_CIhxtK54AaABAg,l0C0PW23-9E,@garikaprasanth9890,"Liberalparys. ..
country's. Destroyed. Own. Country. 😂",English,Negative,0.9053,2
UgyQb3lJCZ-79pOiKup4AaABAg,l0C0PW23-9E,@alochinchutelusuko,Marakalanu desham nunchi tharimi veyyali,English + Telugu,Neutral,0.8204,4
UgzQKWZiGgiAuqfDJAN4AaABAg,l0C0PW23-9E,@charan6977,think school content copy,English,Neutral,0.8127,0
Ugx1CdX5ezSmeD8kLTl4AaABAg,l0C0PW23-9E,@omsrimklimsivanarayana,దేశ ప్రజలకు యుద్ధం అవసరం లేదు నాయకులు కు మాత్రమే కావాలి 🌹కానీ బలి అయ్యేది ప్రజలు,Telugu,Neutral,0.7138,4
Ugw_xC1fpMlUZ4e40v14AaABAg,l0C0PW23-9E,@VinodReddyYandrapalli,"Losing of manufacturing sector is part of france strategy. After plaza accord in Japan, Japan devalued their currency which gives huge advantage to sell their cars in USA. Germany pushed their car manufacturing sector to premium segments like Benz, BMW etc. France cars are small, more cost to repair and maintain while the Japan cars are more reliable. So france govt reduce their focus on manufacturing sector. They started moving towards service sector. Since last 5 years they are investing heavily into AI (AI hub of Europe) & Green energy. They already rely heavily on nuclear energy for electricity. It's not bad it seems on social media. I do agree, they are problems like every other country. Most of these issues is due to Ukraine Russia war and COVID. Education and health care is top notch. It's a nuclear powered country.",English,Negative,0.7749,0
UgyuHr03pZovBB8RY9B4AaABAg,l0C0PW23-9E,@madhugopireddy5230,"France ఏమి పతనం కాలేదు. India నే పతనం అవుతుంది. ఎందుకంటే India లో మంచి విద్య, మంచి వైద్యం కావాలంటే లక్షలు, కోట్లు పెట్టాలి. సరే, ఉచితాలు అన్నీ తీసేసి, విద్య, వైద్యం ప్రాథమిక హక్కులు గా ప్రకటించండి.",Telugu,Neutral,0.7938,7
UgzTkg_zwgO6-wa135J4AaABAg,l0C0PW23-9E,@ПосолГероиня,France puku naakina Andhra lanjodukullu,English + Telugu,Neutral,0.8278,0
Ugz6Dv4f-Hyz3fZwFMd4AaABAg,l0C0PW23-9E,@P.V.Bhasckar,ఇలాగే ఉచిత పథకాలు అమలు చేయడం ద్వారా మన దేశ ప్రజలు కూడా సోమరిపోతులుగా మారి దిగజారిపోవడం కాయం.,Telugu,Neutral,0.7068,18
Ugx7lyrhTaOaZoUKCA14AaABAg,l0C0PW23-9E,@SHAIKTAHER-j3g,Bro ithe 1 france euro = 110.40 rupees ela iyindii bro france patanam iythe idhi ekkada logic bro,English + Telugu,Neutral,0.7786,1
UgxN_vNewIc85dR_fqh4AaABAg,l0C0PW23-9E,@harikrishna5666,Ap also on the way...bro,English,Neutral,0.8573,0
UgxliRTHFWFDvRcvtCp4AaABAg,l0C0PW23-9E,@sathishdhulam96,I LOVE TELUGU KNOWLEDGE FOREVER BRO ❤️,English,Positive,0.9762,2
UgwHVQ-Vm7zTrYH-TDt4AaABAg,l0C0PW23-9E,@Meena-e4g,Good Job,English,Positive,0.8835,0
UgxQESNfdpvXS816gDl4AaABAg,l0C0PW23-9E,@satyanarayanareddy5225,ఒక దేశం ఆర్థికంగా ఎదగడం ఎలా? మరియు మరొక దేశం ఆర్థికంగా పతనం అవ్వడం ఎలా? అనే 2 విషయంలను ఎంతో బాగా వివరించారు......❤❤❤❤,Telugu,Neutral,0.7084,9
UgwcdbQlxuEYmP2zy5h4AaABAg,l0C0PW23-9E,@gousbashashaik-o5u,Naku oka sameta gurthu vachende guri ginjaki dani nalupu kanapadathu anta migilini vallave kanapadatai anta....... Mundu mana country de sarega adesta next manam vere country gurenche alochana chai vachu.,English + Telugu,Neutral,0.7839,2
UgyV9Mc8c_JG4jmCopF4AaABAg,l0C0PW23-9E,@mercyraajingilela6573,"ఇండియా లో కూడా పథకాల పేరుతొ, ఓట్ల కోసం ఇచ్చిన హామీ లు కూడా పడి లేసిన రాజకీయ ధుర్మారుగులు ఇస్తూ గెలుస్తుంటారు, మరి ఈ కతలు ఎలా కవర్ అవుతాయి బ్రదర్. అంటే నీళ్లుఊరే భావి లో ఎంత చేదుకున్న ఊరు తుండే దేనా ఇండియా? కానీ పక్కనోడు పిచ్చుకల్ని చంపి పాప పుణ్యం తెలుసుకున్నట్టు ఈ మన దేశం ఇండియా! మత పిచ్చుకని చంపి సాధించేది ఏంటి? గుడి కట్టి పూజించు అంటే, పిచ్చుక లేని జీవం, మత సమాధికి ఆజ్యం.",Telugu,Neutral,0.7193,0
UgzrSBVYAyOXWDHOiCZ4AaABAg,l0C0PW23-9E,@CODDOXWORK,"GDP Ranking
Yes, France is firmly established in the top 10 largest economies in the world by Nominal GDP.  
• Global Rank: France consistently ranks as the 7th largest economy in the world by Nominal GDP in 2026.  
• GDP Value: Its nominal GDP is estimated to be approximately $3.2 to $3.6 trillion USD (estimates vary slightly by source).",English,Positive,0.7565,0
UgzAAq3eb9PnNQJTGaF4AaABAg,l0C0PW23-9E,@sarktaredits106,భారత దేశం లో ఉచిత పధకాలు అత్యంత ఎక్కువగా అమలు చేసే రాష్ట్రాల ప్రభుత్వాలు ఒకసారి ఆలోచిస్తే మంచిది..,Telugu,Neutral,0.7078,9
UgxSC1GuprEN6VdzCcF4AaABAg,l0C0PW23-9E,@Pavan-t4p,"మీ నుంచి వచ్చిన అన్ని వీడియోలు చూస్తాను చాలా వీడియోలలో మీరు చెప్పే ఇయర్ వేరు చూపించే ఇయర్ వేరు అలాంటి సందర్భం లో మేము దీనిని పరిగణనలోనికి తీసుకోవాలి
ఇక నుంచి అయినా ఇలాంటి చిన్న పొరపాట్లు పునరావృతం కాకుండా చూడగలరని మనవి❤❤❤",Telugu,Neutral,0.7308,22
Ugw8UH8DffFM7dqVx_x4AaABAg,l0C0PW23-9E,@channaraonayudu,Mallu bhatti vikramaraka 1 story video pleasu me,English + Telugu,Neutral,0.8657,1
UgzG2KsJWBed5JAaCqV4AaABAg,l0C0PW23-9E,@madinibhargava7362,Hi,English,Neutral,0.4641,0
